doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
wealth.txt,3200,prices,"It comes from an order of men, whose
      interest is never exactly the same with that of the public, who have
      generally an interest to deceive and even to oppress the public, and who
      accordingly have, upon many occasions, both deceived and oppressed it.

      # PRICES OF WHEAT


  Year    Prices/Quarter  Average of different   Average prices of
          in each year     prices in one year    each year in money
                                                    of 1776

            £   s   d         £   s   d             £   s   d
  1202      0  12   0                               1  16   0
  1205      0  12   0
            0  13   4         0  13   5             2   0   3
            0  15   0
  1223      0  12   0                               1  16   0
  1237      0   3   4                               0  10   0
  1243      0   2   0                               0   6   0
  1244      0   2   0                               0   6   0
  1246      0  16   0                               2   8   0
  1247      0  13   5                               2   0   0
  1257      1   4   0                               3  12   0
  1258      1   0   0
            0  15   0         0  17   0             2  11   0
            0  16   0
  1270      4  16   0
            6   8   0         5  12   0            16  16   0
  1286      0   2   8
            0  16   0         0   9   4             1   8   0
                                          Total    35   9   3
                                          Average   2  19   1¼

  1287      0   3   4                               0  10   0
  1288      0   0   8
            0   1   0
            0   1   4
            0   1   6
            0   1   8         0   3   0¼            0   9   1¾
            0   2   0
            0   3   4
            0   9   4
  1289      0  12   0
            0   6   0
            0   2   0         0  10   1½            1  10   4½
            0  10   8
            1   0   0
  1290      0  16   0                               2   8   0
  1294      0  16   0                               2   8   0
  1302      0   4   0                               0  12   0
  1309      0   7   2                               1   1   6
  1315      1   0   0                               3   0   0
  1316      1   0   0
            1  10   0         1  10   6             4  11   6
            1  12   0
            2   0   0
  1317      2   4   0
            0  14   0
            2  13   0         1  19   6             5  18   6
            4   0   0
            0   6   8
  1336      0   2   0                               0   6   0
  1338      0   3   4                               0  10   0
                                          Total    23   4  11¼
                                          Average   1  18   8

  1339      0   9   0                               1   7   0
  1349      0   2   0                               0   5   2
  1359      1   6   8                               3   2   2
  1361      0   2   0                               0   4   8
  1363      0  15   0                               1  15   0
  1369      1   0   0
            1   4   0         1   2   0             2   9   4
  1379      0   4   0                               0   9   4
  1387      0   2   0                               0   4   8
  1390      0  13   4
            0  14   0         0  14   5             1  13   7
            0  16   0
  1401      0  16   0                               1  17   6
  1407      0   4   4¾
            0   3   4         0   3  10             0   8  10
  1416      0  16   0                               1  12   0
                                         Total     15   9   4
                                         Average    1   5   9½

  1423      0   8   0                                       0
  1425      0   4   0                                       0
  1434      1   6   8                                       4
  1435      0   5   4                                       8
  1439      1   0   0
            1   6   8         1   3   4             2   6   8
  1440      1   4   0                               2   8   0
  1444      0   4   4         0   4   2             0   4   8
            0   4   0
  1445      0   4   6                               0   9   0
  1447      0   8   0                               0  16   0
  1448      0   6   8                               0  13   4
  1449      0   5   0                               0  10   0
  1451      0   8   0                               0  16   0
                                         Total     12  15   4
                                         Average    1   1   3⅓

  1453      0   5   4                               0  10   8
  1455      0   1   2                               0   2   4
  1457      0   7   8                               1  15   4
  1459      0   5   0                               0  10   0
  1460      0   8   0                               0  16   0
  1463      0   2   0         0   1  10             0   3   8
            0   1   8
  1464      0   6   8                               0  10   0
  1486      1   4   0                               1  17   0
  1491      0  14   8                               1   2   0
  1494      0   4   0                               0   6   0
  1495      0   3   4                               0   5   0
  1497      1   0   0                               1  11   0
                                         Total      8   9   0
                                         Average    0  14   1

  1499      0   4   0                               0   6   0
  1504      0   5   8                               0   8   6
  1521      1   0   0                               1  10   0
  1551      0   8   0                               0   8   0
  1553      0   8   0                               0   8   0
  1554      0   8   0                               0   8   0
  1555      0   8   0                               0   8   0
  1556      0   8   0                               0   8   0
  1557      0   8   0
            0   4   0         0  17   8½            0  17   8½
            0   5   0
            2  13   4
  1558      0   8   0                               0   8   0
  1559      0   8   0                               0   8   0
  1560      0   8   0                               0   8   0
                                         Total      6   0   2½
                                         Average    0  10   0½

  1561      0   8   0                               0   8   0
  1562      0   8   0                               0   8   0
  1574      2  16   0
            1   4   0         2   0   0             2   0   0
  1587      3   4   0                               3   4   0
  1594      2  16   0                               2  16   0
  1595      2  13   0                               2  13   0
  1596      4   0   0                               4   0   0
  1597      5   4   0
            4   0   0         4  12   0             4  12   0
  1598      2  16   8                               2  16   8
  1599      1  19   2                               1  19   8
  1600      1  17   8                               1  17   8
  1601      1  14  10                               1  14  10
                                         Total     28   9   4
                                         Average    2   7   5½



      PRICES OF THE QUARTER OF NINE BUSHELS OF THE BEST OR HIGHEST PRICED WHEAT
      AT WINDSOR MARKET, ON LADY DAY AND MICHAELMAS, FROM 1595 TO 1764 BOTH
      INCLUSIVE; THE PRICE OF EACH YEAR BEING THE MEDIUM BETWEEN THE HIGHEST
      PRICES OF THESE TWO MARKET DAYS.


            £   s   d
  1595      2   0   0
  1596      2   8   0
  1597      3   9   6
  1598      2  16   8
  1599      1  19   2
  1600      1  17   8
  1601      1  14  10
  1602      1   9   4
  1603      1  15   4
  1604      1  10   8
  1605      1  15  10
  1606      1  13   0
  1607      1  16   8
  1608      2  16   8
  1609      2  10   0
  1610      1  15  10
  1611      1  18   8
  1612      2   2   4
  1613      2   8   8
  1614      2   1   8½
  1615      1  18   8
  1616      2   0   4
  1617      2   8   8
  1618      2   6   8
  1619      1  15   4
  1620      1  10   4
        26)54   0   6½
    Average 2   1   6¾

  1621      1  10    4
  1622      2  18    8
  1623      2  12    0
  1624      2   8    0
  1625      2  12    0
  1626      2   9    4
  1627      1  16    0
  1628      1   8    0
  1629      2   2    0
  1630      2  15    8
  1631      3   8    0
  1632      2  13    4
  1633      2  18    0
  1634      2  16    0
  1635      2  16    0
  1636      2  16    8
        16)40   0    0
    Average 2  10    0

  1637      2  13    0
  1638      2  17    4
  1639      2   4   10
  1640      2   4    8
  1641      2   8    0
  1646      2   8    0
  1647      3  13    0
  1648      4   5    0
  1649      4   0    0
  1650      3  16    8
  1651      3  13    4
  1652      2   9    6
  1653      1  15    6
  1654      1   6    0
  1655      1  13    4
  1656      2   3    0
  1657      2   6    8
  1658      3   5    0
  1659      3   6    0
  1660      2  16    6
  1661      3  10    0
  1662      3  14    0
  1663      2  17    0
  1664      2   0    6
  1665      2   9    4
  1666      1  16    0
  1667      1  16    0
  1668      2   0    0
  1669      2   4    4
  1670      2   1    8
  1671      2   2    0
  1672      2   1    0
  1673      2   6    8
  1674      3   8    8
  1675      3   4    8
  1676      1  18    0
  1677      2   2    0
  1678      2  19    0
  1679      3   0    0
  1680      2   5    0
  1681      2   6    8
  1682      2   4    0
  1683      2   0    0
  1684      2   4    0
  1685      2   6    8
  1686      1  14    0
  1687      1   5    2
  1688      2   6    0
  1689      1  10    0
  1690      1  14    8
  1691      1  14    0
  1692      2   6    8
  1693      3   7    8
  1694      3   4    0
  1695      2  13    0
  1696      3  11    0
  1697      3   0    0
  1698      3   8    4
  1699      3   4    0
  1700      2   0    0
      60) 153   1    8
   Average  2  11    0⅓

  1701      1  17    8
  1702      1   9    6
  1703      1  16    0
  1704      2   6    6
  1705      1  10    0
  1706      1   6    0
  1707      1   8    6
  1708      2   1    6
  1709      3  18    6
  1710      3  18    0
  1711      2  14    0
  1712      2   6    4
  1713      2  11    0
  1714      2  10    4
  1715      2   3    0
  1716      2   8    0
  1717      2   5    8
  1718      1  18   10
  1719      1  15    0
  1720      1  17    0
  1721      1  17    6
  1722      1  16    0
  1723      1  14    8
  1724      1  17    0
  1725      2   8    6
  1726      2   6    0
  1727      2   2    0
  1728      2  14    6
  1729      2   6   10
  1730      1  16    6
  1731      1  12   10                     1  12   10
  1732      1   6    8                     1   6    8
  1733      1   8    4                     1   8    4
  1734      1  18   10                     1  18   10
  1735      2   3    0                     2   3    0
  1736      2   0    4                     2   0    4
  1737      1  18    0                     1  18    0
  1738      1  15    6                     1  15    6
  1739      1  18    6                     1  18    6
  1740      2  10    8                     2  10    8
                                      10) 18  12    8
                                           1  17    3½

  1741      2   6    8                     2   6    8
  1742      1  14    0                     1  14    0
  1743      1   4   10                     1   4   10
  1744      1   4   10                     1   4   10
  1745      1   7    6                     1   7    6
  1746      1  19    0                     1  19    0
  1747      1  14   10                     1  14   10
  1748      1  17    0                     1  17    0
  1749      1  17    0                     1  17    0
  1750      1  12    6                     1  12    6
                                      10) 16  18    2
                                           1  13    9¾

  1751      1  18    6
  1752      2   1   10
  1753      2   4    8
  1754      1  13    8
  1755      1  14   10
  1756      2   5    3
  1757      3   0    0
  1758      2  10    0
  1759      1  19   10
  1760      1  16    6
  1761      1  10    3
  1762      1  19    0
  1763      2   0    9
  1764      2   6    9
      64) 129  13    6
   Average  2   0    6¾



BOOK II.",352,358,0,11.166632,6.2999535,9.832481,9.925482,10.098491
wealth.txt,3200,prices,"It comes from an order of men, whose
      interest is never exactly the same with that of the public, who have
      generally an interest to deceive and even to oppress the public, and who
      accordingly have, upon many occasions, both deceived and oppressed it.

      # PRICES OF WHEAT


  Year    Prices/Quarter  Average of different   Average prices of
          in each year     prices in one year    each year in money
                                                    of 1776

            £   s   d         £   s   d             £   s   d
  1202      0  12   0                               1  16   0
  1205      0  12   0
            0  13   4         0  13   5             2   0   3
            0  15   0
  1223      0  12   0                               1  16   0
  1237      0   3   4                               0  10   0
  1243      0   2   0                               0   6   0
  1244      0   2   0                               0   6   0
  1246      0  16   0                               2   8   0
  1247      0  13   5                               2   0   0
  1257      1   4   0                               3  12   0
  1258      1   0   0
            0  15   0         0  17   0             2  11   0
            0  16   0
  1270      4  16   0
            6   8   0         5  12   0            16  16   0
  1286      0   2   8
            0  16   0         0   9   4             1   8   0
                                          Total    35   9   3
                                          Average   2  19   1¼

  1287      0   3   4                               0  10   0
  1288      0   0   8
            0   1   0
            0   1   4
            0   1   6
            0   1   8         0   3   0¼            0   9   1¾
            0   2   0
            0   3   4
            0   9   4
  1289      0  12   0
            0   6   0
            0   2   0         0  10   1½            1  10   4½
            0  10   8
            1   0   0
  1290      0  16   0                               2   8   0
  1294      0  16   0                               2   8   0
  1302      0   4   0                               0  12   0
  1309      0   7   2                               1   1   6
  1315      1   0   0                               3   0   0
  1316      1   0   0
            1  10   0         1  10   6             4  11   6
            1  12   0
            2   0   0
  1317      2   4   0
            0  14   0
            2  13   0         1  19   6             5  18   6
            4   0   0
            0   6   8
  1336      0   2   0                               0   6   0
  1338      0   3   4                               0  10   0
                                          Total    23   4  11¼
                                          Average   1  18   8

  1339      0   9   0                               1   7   0
  1349      0   2   0                               0   5   2
  1359      1   6   8                               3   2   2
  1361      0   2   0                               0   4   8
  1363      0  15   0                               1  15   0
  1369      1   0   0
            1   4   0         1   2   0             2   9   4
  1379      0   4   0                               0   9   4
  1387      0   2   0                               0   4   8
  1390      0  13   4
            0  14   0         0  14   5             1  13   7
            0  16   0
  1401      0  16   0                               1  17   6
  1407      0   4   4¾
            0   3   4         0   3  10             0   8  10
  1416      0  16   0                               1  12   0
                                         Total     15   9   4
                                         Average    1   5   9½

  1423      0   8   0                                       0
  1425      0   4   0                                       0
  1434      1   6   8                                       4
  1435      0   5   4                                       8
  1439      1   0   0
            1   6   8         1   3   4             2   6   8
  1440      1   4   0                               2   8   0
  1444      0   4   4         0   4   2             0   4   8
            0   4   0
  1445      0   4   6                               0   9   0
  1447      0   8   0                               0  16   0
  1448      0   6   8                               0  13   4
  1449      0   5   0                               0  10   0
  1451      0   8   0                               0  16   0
                                         Total     12  15   4
                                         Average    1   1   3⅓

  1453      0   5   4                               0  10   8
  1455      0   1   2                               0   2   4
  1457      0   7   8                               1  15   4
  1459      0   5   0                               0  10   0
  1460      0   8   0                               0  16   0
  1463      0   2   0         0   1  10             0   3   8
            0   1   8
  1464      0   6   8                               0  10   0
  1486      1   4   0                               1  17   0
  1491      0  14   8                               1   2   0
  1494      0   4   0                               0   6   0
  1495      0   3   4                               0   5   0
  1497      1   0   0                               1  11   0
                                         Total      8   9   0
                                         Average    0  14   1

  1499      0   4   0                               0   6   0
  1504      0   5   8                               0   8   6
  1521      1   0   0                               1  10   0
  1551      0   8   0                               0   8   0
  1553      0   8   0                               0   8   0
  1554      0   8   0                               0   8   0
  1555      0   8   0                               0   8   0
  1556      0   8   0                               0   8   0
  1557      0   8   0
            0   4   0         0  17   8½            0  17   8½
            0   5   0
            2  13   4
  1558      0   8   0                               0   8   0
  1559      0   8   0                               0   8   0
  1560      0   8   0                               0   8   0
                                         Total      6   0   2½
                                         Average    0  10   0½

  1561      0   8   0                               0   8   0
  1562      0   8   0                               0   8   0
  1574      2  16   0
            1   4   0         2   0   0             2   0   0
  1587      3   4   0                               3   4   0
  1594      2  16   0                               2  16   0
  1595      2  13   0                               2  13   0
  1596      4   0   0                               4   0   0
  1597      5   4   0
            4   0   0         4  12   0             4  12   0
  1598      2  16   8                               2  16   8
  1599      1  19   2                               1  19   8
  1600      1  17   8                               1  17   8
  1601      1  14  10                               1  14  10
                                         Total     28   9   4
                                         Average    2   7   5½



      PRICES OF THE QUARTER OF NINE BUSHELS OF THE BEST OR HIGHEST PRICED WHEAT
      AT WINDSOR MARKET, ON LADY DAY AND MICHAELMAS, FROM 1595 TO 1764 BOTH
      INCLUSIVE; THE PRICE OF EACH YEAR BEING THE MEDIUM BETWEEN THE HIGHEST
      PRICES OF THESE TWO MARKET DAYS.


            £   s   d
  1595      2   0   0
  1596      2   8   0
  1597      3   9   6
  1598      2  16   8
  1599      1  19   2
  1600      1  17   8
  1601      1  14  10
  1602      1   9   4
  1603      1  15   4
  1604      1  10   8
  1605      1  15  10
  1606      1  13   0
  1607      1  16   8
  1608      2  16   8
  1609      2  10   0
  1610      1  15  10
  1611      1  18   8
  1612      2   2   4
  1613      2   8   8
  1614      2   1   8½
  1615      1  18   8
  1616      2   0   4
  1617      2   8   8
  1618      2   6   8
  1619      1  15   4
  1620      1  10   4
        26)54   0   6½
    Average 2   1   6¾

  1621      1  10    4
  1622      2  18    8
  1623      2  12    0
  1624      2   8    0
  1625      2  12    0
  1626      2   9    4
  1627      1  16    0
  1628      1   8    0
  1629      2   2    0
  1630      2  15    8
  1631      3   8    0
  1632      2  13    4
  1633      2  18    0
  1634      2  16    0
  1635      2  16    0
  1636      2  16    8
        16)40   0    0
    Average 2  10    0

  1637      2  13    0
  1638      2  17    4
  1639      2   4   10
  1640      2   4    8
  1641      2   8    0
  1646      2   8    0
  1647      3  13    0
  1648      4   5    0
  1649      4   0    0
  1650      3  16    8
  1651      3  13    4
  1652      2   9    6
  1653      1  15    6
  1654      1   6    0
  1655      1  13    4
  1656      2   3    0
  1657      2   6    8
  1658      3   5    0
  1659      3   6    0
  1660      2  16    6
  1661      3  10    0
  1662      3  14    0
  1663      2  17    0
  1664      2   0    6
  1665      2   9    4
  1666      1  16    0
  1667      1  16    0
  1668      2   0    0
  1669      2   4    4
  1670      2   1    8
  1671      2   2    0
  1672      2   1    0
  1673      2   6    8
  1674      3   8    8
  1675      3   4    8
  1676      1  18    0
  1677      2   2    0
  1678      2  19    0
  1679      3   0    0
  1680      2   5    0
  1681      2   6    8
  1682      2   4    0
  1683      2   0    0
  1684      2   4    0
  1685      2   6    8
  1686      1  14    0
  1687      1   5    2
  1688      2   6    0
  1689      1  10    0
  1690      1  14    8
  1691      1  14    0
  1692      2   6    8
  1693      3   7    8
  1694      3   4    0
  1695      2  13    0
  1696      3  11    0
  1697      3   0    0
  1698      3   8    4
  1699      3   4    0
  1700      2   0    0
      60) 153   1    8
   Average  2  11    0⅓

  1701      1  17    8
  1702      1   9    6
  1703      1  16    0
  1704      2   6    6
  1705      1  10    0
  1706      1   6    0
  1707      1   8    6
  1708      2   1    6
  1709      3  18    6
  1710      3  18    0
  1711      2  14    0
  1712      2   6    4
  1713      2  11    0
  1714      2  10    4
  1715      2   3    0
  1716      2   8    0
  1717      2   5    8
  1718      1  18   10
  1719      1  15    0
  1720      1  17    0
  1721      1  17    6
  1722      1  16    0
  1723      1  14    8
  1724      1  17    0
  1725      2   8    6
  1726      2   6    0
  1727      2   2    0
  1728      2  14    6
  1729      2   6   10
  1730      1  16    6
  1731      1  12   10                     1  12   10
  1732      1   6    8                     1   6    8
  1733      1   8    4                     1   8    4
  1734      1  18   10                     1  18   10
  1735      2   3    0                     2   3    0
  1736      2   0    4                     2   0    4
  1737      1  18    0                     1  18    0
  1738      1  15    6                     1  15    6
  1739      1  18    6                     1  18    6
  1740      2  10    8                     2  10    8
                                      10) 18  12    8
                                           1  17    3½

  1741      2   6    8                     2   6    8
  1742      1  14    0                     1  14    0
  1743      1   4   10                     1   4   10
  1744      1   4   10                     1   4   10
  1745      1   7    6                     1   7    6
  1746      1  19    0                     1  19    0
  1747      1  14   10                     1  14   10
  1748      1  17    0                     1  17    0
  1749      1  17    0                     1  17    0
  1750      1  12    6                     1  12    6
                                      10) 16  18    2
                                           1  13    9¾

  1751      1  18    6
  1752      2   1   10
  1753      2   4    8
  1754      1  13    8
  1755      1  14   10
  1756      2   5    3
  1757      3   0    0
  1758      2  10    0
  1759      1  19   10
  1760      1  16    6
  1761      1  10    3
  1762      1  19    0
  1763      2   0    9
  1764      2   6    9
      64) 129  13    6
   Average  2   0    6¾



BOOK II.",389,395,0,11.146792,6.324807,10.363625,10.648431,10.831157
wealth.txt,5008,prices,"A
      pound of tea, however, is about a hundred times the bulk of one of the
      highest prices, sixteen shillings, that is commonly paid for it in silver,
      and more than two thousand times the bulk of the same price in gold, and,
      consequently, just so many times more difficult to smuggle.",93,99,0,10.827295,6.89245,9.855263,10.514772,10.6361065
wealth.txt,5570,prices,"The following are the prices at which the bank of Amsterdam at present
      {September 1775} receives bullion and coin of different kinds:


                              SILVER
     Mexico dollars .................  22  Guilders / mark
     French crowns ..................  22
     English silver coin.............  22
     Mexico dollars, new coin........  21  10
     Ducatoons.......................   3   0
     Rix-dollars.....................   2   8



      Bar silver, containing 11-12ths fine silver, 21 Guilders / mark, and in
      this proportion down to 1-4th fine, on which 5 guilders are given.",22,28,0,10.615397,6.6390386,9.413945,10.200132,10.345696
wealth.txt,6030,prices,"I must observe, too, that the cask or
      barrel, which is usually sold with the herrings, and of which the price is
      included in all the foregoing prices, has, since the commencement of the
      American war, risen to about double its former price, or from about 3s. to
      about 6s.",155,161,0,10.702641,6.712262,9.40657,10.293976,10.4705105
wealth.txt,6031,prices,"I must likewise observe, that the accounts I have received of
      the prices of former times, have been by no means quite uniform and
      consistent, and an old man of great accuracy and experience has assured
      me, that, more than fifty years ago, a guinea was the usual price of a
      barrel of good merchantable herrings; and this, I imagine, may still be
      looked upon as the average price.",72,78,0,10.835104,6.4047065,8.784767,8.872576,9.082869
wealth.txt,6196,prices,"The former of these two prices has, for more than a century
      past, taken place only in times of very great scarcity; and the latter
      has, so far as I know, not taken place at all.",24,30,0,10.749952,6.5375304,9.892479,10.542076,10.747423
wealth.txt,6224,prices,"By the 15th of the same prince, this liberty
      was extended till the price of wheat exceeded 48s. the quarter; and by the
      22d, to all higher prices.",151,157,0,10.913281,6.827549,8.954619,9.803635,9.983988
wealth.txt,6226,prices,"By the 1st of William
      and Mary, the act which established this bounty, this small duty was
      virtually taken off whenever the price of wheat did not exceed 48s. the
      quarter; and by the 11th and 12th of William III. c. 20, it was expressly
      taken off at all higher prices.",285,291,0,10.800122,6.9318385,9.666263,10.506899,10.652453
wealth.txt,6271,prices,"With regard to all those different sorts of grain, but
      particularly with regard to wheat, the home market is thus opened to
      foreign supplies, at prices considerably lower than before.",157,163,0,10.912272,6.8448725,10.159428,10.37069,10.543514
wealth.txt,6275,prices,"The same statute permits, at the lowest prices, the importation of corn in
      order to be exported again, duty free, provided it is in the mean time
      lodged in a warehouse under the joint locks of the king and the importer.",40,46,0,10.689361,7.044354,10.582182,11.08836,11.244969
wealth.txt,6282,prices,"Those several prices seem all of them a good deal too low; and
      there seems to be an impropriety, besides, in prohibiting exportation
      altogether at those precise prices at which that bounty, which was given
      in order to force it, is withdrawn.",14,20,0,10.783959,6.7829237,8.317088,9.156361,9.337054
wealth.txt,6282,prices,"Those several prices seem all of them a good deal too low; and
      there seems to be an impropriety, besides, in prohibiting exportation
      altogether at those precise prices at which that bounty, which was given
      in order to force it, is withdrawn.",173,179,0,10.721108,7.0381575,8.646148,9.502687,9.664695
