context,market_exchange_hits,valuation_hits,lexical_overlap_score,p_market_exchange,p_valuation,model_ambiguity,close_reading_score
"If the price of the cattle, therefore, is
      not sufficient to pay for the produce of improved and cultivated land,
      when they are allowed to pasture it, that price will be still less
      sufficient to pay for that produce, when it must be collected with a good
      deal of additional labor, and brought into the stable to them.",pay,labor,2,0.5120582222896574,0.48794177771034264,0.9758835554206853,3.9517671108413706
"When, instead either of a certain portion of the produce of land, or of
      the price of a certain portion, a certain sum of money is to be paid in
      full compensation for all tax or tythe; the tax becomes, in this case,
      exactly of the same nature with the land tax of England.",paid,money,2,0.4877694273611961,0.5122305726388039,0.9755388547223922,3.9510777094447844
"Besides that the takers occasions are enforced by necessity, and he can be no loser; for by direction, he will sell his commodities beyond the seas accordingly, because the price of Exchange doth still govern the sale and buying of commodities, as aforesaid.",sell,commodities,2,0.5123091782605939,0.48769082173940614,0.9753816434788123,3.9507632869576246
"When the undertakers of fisheries, after such liberal bounties have been
      bestowed upon them, continue to sell their commodity at the same, or even
      at a higher price than they were accustomed to do before, it might be
      expected that their profits should be very great; and it is not improbable
      that those of some individuals may have been so.",sell,commodity,2,0.5129012357673672,0.48709876423263276,0.9741975284652655,3.948395056930531
"And omitting to speak of saltpetre, coppresse, alum, and such like minerals (whereof we have great store) let us conclude with the consideration of the great abundance of seacoles, that are found in England: the price whereof might (with more reason) be far advanced above the price of salt The Manna of France: seeing that (as Master Bodine hath noted of all mines) the mines hereof can be exhausted, and so cannot salt be, which with less labour doth in a manner rain from heaven under their climate: the rather for that woods are not only decreasing with us, but also with other nations that shall in time have as much need of our coals, as we of their salt: whereof the impost in France amounteth to 450 thousand pound starling yearly, as the matter is handled.",pound,labour,2,0.5129572593673764,0.4870427406326236,0.9740854812652473,3.9481709625304946
"And omitting to speak of saltpetre, coppresse, alum, and such like minerals (whereof we have great store) let us conclude with the consideration of the great abundance of seacoles, that are found in England: the price whereof might (with more reason) be far advanced above the price of salt The Manna of France: seeing that (as Master Bodine hath noted of all mines) the mines hereof can be exhausted, and so cannot salt be, which with less labour doth in a manner rain from heaven under their climate: the rather for that woods are not only decreasing with us, but also with other nations that shall in time have as much need of our coals, as we of their salt: whereof the impost in France amounteth to 450 thousand pound starling yearly, as the matter is handled.",pound,labour,2,0.5129572593673764,0.4870427406326236,0.9740854812652473,3.9481709625304946
"And in this place it may be thought convenient The Author's Apology. to make an answer, to the imputation and false interpretation which the said Author maketh, in the last chapter of his Treatise upon the words mentioned in the Canker of England's Commonwealth, wishing the amendment of the above said fault, That our Cloth might be sold at Pag. 46. so dear a Rate, and according to the price of foreign Commodities, that thereby other Nations, should take upon them, to make our clothes.",sold,commodities,2,0.4870405951476563,0.5129594048523437,0.9740811902953126,3.948162380590625
"But every branch of trade in
      which the merchant can sell his goods for a price which replaces to him,
      with the ordinary profits of stock, the whole capital employed in
      preparing and sending them to market, can be carried on without a bounty.",sell,market,2,0.4867906799714342,0.5132093200285658,0.9735813599428684,3.947162719885737
"Such a dead weight, and of so pernicious consequence, is the payment of 2 l. per Cent. more than the common Interest in Foreign Countries; that in bearing too hard upon the Merchant, it overwhelms his Trade, and destroys all that Traffic in his Ruin, which might have been carried on by him, and by his means, derived with good advantage to many others, or else enforces him to enhance the price of his Commodities, to the oppression of the Subject, which is a public Grievance, and aught in no sort to be indulged for the particular Benefit of the Selfish Lender.",payment,commodities,2,0.4866778640225222,0.5133221359774778,0.9733557280450444,3.946711456090089
"Concerning Monopolies, it is strange that Master Bodine doth with such brevity pass over them, showing only what he meaneth thereby according to the Etymology, true sense and definition of the word: when merchants, artificers, or labourers do assemble themselves to set a price upon Commodities, which one man alone may also count when he buyeth up all, that is to be had of one kind of merchandise, to the end he alone may sell the same at his pleasure.",sell,commodities,2,0.5133556902412459,0.48664430975875406,0.9732886195175081,3.9465772390350162
"Eight-and-twenty shillings the quarter was, before the late years of
      scarcity, the ordinary contract price of English wheat, which in quality
      is inferior to the Sicilian, and generally sells for a lower price in the
      European market.",shillings,market,2,0.5140258462514895,0.48597415374851055,0.971948307497021,3.943896614994042
"Eight-and-twenty shillings the quarter was, before the late years of
      scarcity, the ordinary contract price of English wheat, which in quality
      is inferior to the Sicilian, and generally sells for a lower price in the
      European market.",shillings,market,2,0.5140258462514895,0.48597415374851055,0.971948307497021,3.943896614994042
"By supplying them, as
      nearly as he can judge, in this proportion, he is likely to sell all his
      corn for the highest price, and with the greatest profit; and his
      knowledge of the state of the crop, and of his daily, weekly, and monthly
      sales, enables him to judge, with more or less accuracy, how far they
      really are supplied in this manner.",sell,corn,2,0.5141827998365542,0.4858172001634457,0.9716344003268915,3.943268800653783
"The price of labor, it
      must be observed, cannot be ascertained very accurately anywhere,
      different prices being often paid at the same place and for the same sort
      of labor, not only according to the different abilities of the workman,
      but according to the easiness or hardness of the masters.",paid,labor,2,0.48457982796996046,0.5154201720300395,0.9691596559399209,3.938319311879842
"The price of labor, it
      must be observed, cannot be ascertained very accurately anywhere,
      different prices being often paid at the same place and for the same sort
      of labor, not only according to the different abilities of the workman,
      but according to the easiness or hardness of the masters.",paid,labor,2,0.48457982796996046,0.5154201720300395,0.9691596559399209,3.938319311879842
"And who would buy corn to sell again, being debarred not to sell at his pleasure or with gain, and uncertain what the price will be made by others?",sell,corn,2,0.5154419575125915,0.4845580424874086,0.969116084974817,3.938232169949634
"THe truest definition of a Monopoly therefore is, A kind of commerce in buying, selling, changing, or bartering, usurped by a few, and sometimes, but by one person, and forestalled from all others to his or their private gain, and to the hurt and detriment of other men; whereby of course or by authority, the liberty of Trade is restrained from others, whereby the Monopolist is enabled to set a price of commodities at his pleasure.",selling,commodities,2,0.5156718180257711,0.48432818197422894,0.9686563639484578,3.9373127278969156
"The price which is paid to
      them by the stone-cutter, is altogether the wages of their labor; neither
      rent nor profit makes any part of it.",paid,labor,2,0.48432429792698206,0.5156757020730179,0.9686485958539641,3.9372971917079282
"The tax, therefore, will never enable
      him to raise the price of his produce, so as to reimburse himself, by
      throwing the final payment upon the consumer.",payment,raise,2,0.4831669695964034,0.5168330304035966,0.9663339391928067,3.9326678783856135
"Now the money being reduced to her former purity and fineness, had not that effect, because the valuation was altered and advanced to sixty pence; which if it had been abated to twenty pence, would only have altered the price of things by denomination, and not in effect, so long as we give still the quantity in weight and goodness in fineness of our moneys.",pence,money,2,0.5170392040470669,0.48296079595293306,0.9659215919058661,3.9318431838117323
"You might as well say, the matter of exchange is but by bills, which are but paper and ink, there can be no hurt done by them, whereas if you consider how the selling and buying of commodities is ruled according to the price of exchanges contained in the bills, you shall find the matter before spoken of; nay therealm generally doth feel it: for this canker of merchandising exchange, is like to the cruelty of the Planet Saturn, which maketh his spherical course in thirty years with great operation, although we do not so sensibly perceive his motion.",selling,commodities,2,0.5170579972925646,0.4829420027074353,0.9658840054148707,3.9317680108297415
"The price at which the payment in kind was in this manner
      exchanged for a certain sum of money, is in Scotland called the conversion
      price.",payment,money,2,0.5171887262093879,0.4828112737906121,0.9656225475812241,3.9312450951624482
"The price at which the payment in kind was in this manner
      exchanged for a certain sum of money, is in Scotland called the conversion
      price.",payment,money,2,0.5171887262093879,0.4828112737906121,0.9656225475812241,3.9312450951624482
"A great part of the
      cultivated lands must be employed in rearing and fattening cattle; of
      which the price, therefore, must be sufficient to pay, not only the labor
      necessary for tending them, but the rent which the landlord, and the
      profit which the farmer, could have drawn from such land employed in
      tillage.",pay,labor,2,0.4824487584572775,0.5175512415427225,0.964897516914555,3.92979503382911
"It hath been sold for many years at an under value: but his majesty hath by way of Praeemption advanced the price thereof, which belongeth to the Dukes of Cornwall, and consequently unto the noble Prince of Wales Charles, son and heir apparent to our sovereign Lord king james.",sold,value,2,0.5179379489137059,0.48206205108629413,0.9641241021725881,3.9282482043451763
"Before
      the reformation of the gold coin, the market price of standard silver
      bullion was, upon different occasions, five shillings and fourpence, five
      shillings and fivepence, five shillings and sixpence, five shillings and
      sevenpence, and very often five shillings and eightpence an ounce.",shillings,market,2,0.518574817956915,0.481425182043085,0.9628503640861701,3.92570072817234
"IT is an old Proverb, and very true, that between What will you buy? and what will you sell? there is twenty in the hundreth differing in the price: which is the cause that all Nations do more affect to sell their commodities with reputation by means of Brokers, than we do; for that which seemeth to be gotten thereby, is more than double lost another way.",sell,commodities,2,0.4809419131607924,0.5190580868392076,0.9618838263215848,3.9237676526431695
"But the price of the latter must, generally, not only pay
      the expense of raising it and bringing it to market, but afford, too, the
      ordinary profits of agriculture to the farmer.",pay,market,2,0.480916479820902,0.519083520179098,0.961832959641804,3.923665919283608
"And altho' at first the Dutch and the Easterlings did all they could to raise the Price of our Woollen Manufacture, to the end, that they might the better sell their own, yet having now established their own to a great and dangerous degree, they begin to run down our Cloth, as fast as before they hoist it up, and care not how cheap we sell, provided they can assign for the Cause of that Cheapness, the false making of our Cloth of late, and the exacter care that Foreign Manufactors take, for the Accusation now is not, that our Cloth is dear, but false made.",sell,raise,2,0.4806596726936586,0.5193403273063414,0.9613193453873172,3.9226386907746345
"And this loss of silver fare exceedeth the gold in value, because in quantity there is in the world 500 of silver to one of gold: Silver is 500 to one in quantity, by weight extant. and if any silver by accident be imported, it is exported again for the East-Indies and other places, they giving more for it than the price of our Mint; for gain is the commander of all.",east,value,2,0.4799503181051876,0.5200496818948124,0.9599006362103752,3.9198012724207505
"And were it not that the foreign commodities are consumed within the realm, it were great reason that as the price thereof is risen, so likewise the custom should be paid somewhat accordingly.",paid,commodities,2,0.5202207009229131,0.47977929907708694,0.9595585981541739,3.9191171963083478
"If the agio of the bank,
      however, should at any time fall to three per cent. such receipts might
      bring some price in the market, and might sell for one and three-fourths
      per cent.",sell,market,2,0.4797408431834893,0.5202591568165107,0.9594816863669786,3.9189633727339572
"An
      equal quantity of the commodities, either of England or of those other
      countries, might have purchased in Maryland and Virginia a greater
      quantity of tobacco than it can do at present, and consequently have been
      sold there for so much a better price.",sold,commodities,2,0.4793405172866668,0.5206594827133332,0.9586810345733336,3.9173620691466673
"The ingenious and well-informed author of the Tracts upon the Corn Trade
      has shown very clearly, that since the bounty upon the exportation of corn
      was first established, the price of the corn exported, valued moderately
      enough, has exceeded that of the corn imported, valued very high, by a
      much greater sum than the amount of the whole bounties which have been
      paid during that period.",paid,corn,2,0.5207010365644196,0.4792989634355805,0.9585979268711609,3.9171958537423217
"He endeavors to buy them up when he foresees that their
      price is likely to rise, and to sell them when it is likely to fall.",sell,rise,2,0.4792048435759668,0.5207951564240332,0.9584096871519336,3.9168193743038673
"A piece of fine cloth, for example which weighs
      only eighty pounds, contains in it the price, not only of eighty pounds
      weight of wool, but sometimes of several thousand weight of corn, the
      maintenance of the different working people, and of their immediate
      employers.",pounds,corn,2,0.5208782618636879,0.4791217381363121,0.9582434762726242,3.9164869525452484
"Sooner or later, however, in the progress of
      improvement, it must at any rate have risen to the utmost height to which
      it is capable of rising; or to the price which pays the labor and expense
      of cultivating the land which furnishes them with food, as well as these
      are paid upon the greater part of other cultivated land.",paid,labor,2,0.47909043612810787,0.5209095638718921,0.9581808722562157,3.9163617445124315
"Concerning the fourth cause of the pleasure of Princes, imposing a price upon commodities, which they do affect: Plato saith, That it is a general rule in State matters, That Princes do not only give Laws unto their subjects, but also by their example they do change the manners of men: The example of Princes, doth change the manners of men. to which purpose he doth use the example of their King Francis the first, who being hurt in the head, caused his hair to be cut off, wherein the people did presently imitate him: We have seen (saith he) three great Princes striving, (as it were) who should have the most learned men and best artificers, namely, the said great King Francis the first, Henry the 8 King of England, and Pope Paul the third, insomuch that the King of England could never have the learned and reverend Beda; and the French King, did pay seventy two thousand Crowns for a Diamond, rather than King Henry should have had it.",pay,commodities,2,0.5210527684672019,0.478947231532798,0.9578944630655961,3.9157889261311922
"What shall we say to these Bankers which commonly are in league with the financiers of the low countries, and others that are as it were belonging to their exchequer & mints, and have all the dealings for the coins, with whose advice they can hoard up moneys, when by public authority the coins are advanced by proclamation: and on the contrary, to pay out moneys when money is proclaimed down: and then also the price of exchange is made accordingly, whereby the realm still looseth, and every man in particular, not knowing the weight and fineness of the money, but following the course of exchange, as being carried away with the stream?",pay,money,2,0.5213234048696356,0.4786765951303644,0.9573531902607288,3.9147063805214577
"This may be illustrated by a similitude, for concerning the sale of our commodities, we do as much in effect as if some draper did sell his cloth at a certain price the yard, and suffered the buyer to measure out the same by the buyers own false yard.",sell,commodities,2,0.5225245073101625,0.47747549268983747,0.9549509853796749,3.90990197075935
"The wood of the forest, the
      grass of the field, and all the natural fruits of the earth, which, when
      land was in common, cost the laborer only the trouble of gathering them,
      come, even to him, to have an additional price fixed upon them.",cost,natural,2,0.47674605887809063,0.5232539411219094,0.9534921177561813,3.9069842355123625
"The price, however, which a lady, it is said, would sometimes pay
      for a piece of very fine linen, seems to have been equally extravagant;
      and as linen was always either an European, or at farthest, an Egyptian
      manufacture, this high price can be accounted for only by the great
      expense of the labor which must have been employed about It, and the
      expense of this labor again could arise from nothing but the awkwardness
      of the machinery which is made use of.",pay,labor,2,0.4765986316042716,0.5234013683957284,0.9531972632085433,3.9063945264170865
"The price, however, which a lady, it is said, would sometimes pay
      for a piece of very fine linen, seems to have been equally extravagant;
      and as linen was always either an European, or at farthest, an Egyptian
      manufacture, this high price can be accounted for only by the great
      expense of the labor which must have been employed about It, and the
      expense of this labor again could arise from nothing but the awkwardness
      of the machinery which is made use of.",pay,labor,2,0.4765986316042716,0.5234013683957284,0.9531972632085433,3.9063945264170865
"And when the price of corn is limited and made known in writing in certain public places on every Monday of the week: all engrossers, forestallers or others, that buy corn to sell again, are prevented, because that the price thereof is not in their own power, but by the direction of those honest men rated at all times according to the quantity, and as the harvest is distant, or at hand, which is so notified unto all men, as aforesaid.",sell,corn,2,0.5235256218057882,0.47647437819421185,0.9529487563884236,3.905897512776847
"And when the price of corn is limited and made known in writing in certain public places on every Monday of the week: all engrossers, forestallers or others, that buy corn to sell again, are prevented, because that the price thereof is not in their own power, but by the direction of those honest men rated at all times according to the quantity, and as the harvest is distant, or at hand, which is so notified unto all men, as aforesaid.",sell,corn,2,0.5235256218057882,0.47647437819421185,0.9529487563884236,3.905897512776847
"A receipt for bullion is almost always worth something, and
      it very seldom happens, therefore, that anybody suffers his receipts to
      expire, or allows his bullion to fall to the bank at the price at which it
      had been received, either by not taking it out before the end of the six
      months, or by neglecting to pay one fourth or one half per cent. in order
      to obtain a new receipt for another six months.",pay,worth,2,0.5235839924629644,0.47641600753703556,0.9528320150740712,3.9056640301481425
"That country becomes a market, both more extensive and
      more advantageous for their goods: more extensive, because the goods of
      other nations being either excluded or subjected to heavier duties, it
      takes off a greater quantity of theirs; more advantageous, because the
      merchants of the favored country, enjoying a sort of monopoly there, will
      often sell their goods for a better price than if exposed to the free
      competition of all other nations.",sell,market,2,0.5236763280124563,0.47632367198754366,0.9526473439750873,3.9052946879501746
"If he employed it as a mercantile or manufacturing
      stock, he could raise the rate of his profit only by raising the price of
      his goods; in which case, the final payment of the tax would fall
      altogether upon the consumers of those goods.",payment,raise,2,0.4762049615610716,0.5237950384389284,0.9524099231221432,3.9048198462442865
"If a Factor do sell a commodity under the price limited unto him; he is to make good the loss or difference of the price, unless he can give a sufficient reason of his doing so: wherein he is to consider the disposition of the Merchant for whom he dealeth, as is before noted.",sell,commodity,2,0.5249546101069857,0.47504538989301426,0.9500907797860285,3.900181559572057
"If a Factor do sell a commodity under the price limited unto him; he is to make good the loss or difference of the price, unless he can give a sufficient reason of his doing so: wherein he is to consider the disposition of the Merchant for whom he dealeth, as is before noted.",sell,commodity,2,0.5249546101069857,0.47504538989301426,0.9500907797860285,3.900181559572057
"As the quantity of stock to be lent at interest increases, the interest,
      or the price which must be paid for the use of that stock, necessarily
      diminishes, not only from those general causes which make the market price
      of things commonly diminish as their quantity increases, but from other
      causes which are peculiar to this particular case.",paid,market,2,0.47499433611171615,0.5250056638882838,0.9499886722234323,3.8999773444468646
"As the quantity of stock to be lent at interest increases, the interest,
      or the price which must be paid for the use of that stock, necessarily
      diminishes, not only from those general causes which make the market price
      of things commonly diminish as their quantity increases, but from other
      causes which are peculiar to this particular case.",paid,market,2,0.47499433611171615,0.5250056638882838,0.9499886722234323,3.8999773444468646
"But when a
      commodity comes to be sold for a third part of what bad been its usual
      price, not only those who purchased it before can purchase three times
      their former quantity, but it is brought down to the level of a much
      greater number of purchasers, perhaps to more than ten, perhaps to more
      than twenty times the former number.",sold,commodity,2,0.5255414621875705,0.47445853781242947,0.948917075624859,3.897834151249718
"And not only is this commutation or exchange abused in kind, but also in the price, paying too dear for the one, and selling the other too good cheap: whereby cometh an overbalancing of Commodities in price and quality, and not in quantity; whereby in effect, Overbalancing of Commodities.",selling,commodities,2,0.4742693695238476,0.5257306304761524,0.9485387390476951,3.8970774780953903
"And not only is this commutation or exchange abused in kind, but also in the price, paying too dear for the one, and selling the other too good cheap: whereby cometh an overbalancing of Commodities in price and quality, and not in quantity; whereby in effect, Overbalancing of Commodities.",selling,commodities,2,0.4742693695238476,0.5257306304761524,0.9485387390476951,3.8970774780953903
"It is partly paid
      in sea-fish; and one of the very few instances in which rent makes a part
      of the price of that commodity, is to be found in that country.",paid,commodity,2,0.5266163390719658,0.47338366092803424,0.9467673218560684,3.8935346437121368
"The lands of no country, it is evident, can ever be completely cultivated
      and improved, till once the price of every produce, which human industry
      is obliged to raise upon them, has got so high as to pay for the expense
      of complete improvement and cultivation.",pay,raise,2,0.5277372807055896,0.4722627192944104,0.9445254385888209,3.8890508771776418
"The cattle bred upon the most uncultivated moors, when brought to
      the same market, are, in proportion to their weight or goodness, sold at
      the same price as those which are reared upon the most improved land.",sold,market,2,0.47188049045210323,0.5281195095478968,0.9437609809042065,3.887521961808413
"A person can generally sell
      his receipt for the difference between the mint price of bullion and the
      market price.",sell,market,2,0.47182282128515596,0.528177178714844,0.9436456425703119,3.887291285140624
"A person can generally sell
      his receipt for the difference between the mint price of bullion and the
      market price.",sell,market,2,0.47182282128515596,0.528177178714844,0.9436456425703119,3.887291285140624
"For we see in other countries, where the use of money is at a low rate, lands are generally sold for thirty, forty, and some for fifty year's purchase, being the best assurance, and securest inheritance which men have, and therefore bearing still a rate above money, which would increase if the rate of Usury did decrease: and consequently labourers wages and other dependences thereupon, which are therein more amply declared, the scope of all tending to have a moderation in the price of Usury.",sold,money,2,0.47131470111366847,0.5286852988863315,0.9426294022273369,3.885258804454674
"Our ancestors seem to have imagined, that the people would buy their corn
      cheaper of the farmer than of the corn merchant, who, they were afraid,
      would require, over and above the price which he paid to the farmer, an
      exorbitant profit to himself.",paid,corn,2,0.5287809204861116,0.4712190795138885,0.9424381590277768,3.8848763180555537
"Since the reformation of the gold coin, the market price of
      standard silver bullion has fallen occasionally to five shillings and
      threepence, five shillings and fourpence, and five shillings and fivepence
      an ounce, which last price it has scarce ever exceeded.",shillings,market,2,0.46911887707112154,0.5308811229288785,0.9382377541422431,3.876475508284486
"Since the reformation of the gold coin, the market price of
      standard silver bullion has fallen occasionally to five shillings and
      threepence, five shillings and fourpence, and five shillings and fivepence
      an ounce, which last price it has scarce ever exceeded.",shillings,market,2,0.46911887707112154,0.5308811229288785,0.9382377541422431,3.876475508284486
"By means of them, a part of the capital of the
      country is employed in bringing goods to market, of which the price does
      not repay the cost, together with the ordinary profits of stock.",cost,market,2,0.46852673408573764,0.5314732659142624,0.9370534681714753,3.8741069363429506
"If this capital is divided between two different grocers, their
      competition will tend to make both of them sell cheaper than if it were in
      the hands of one only; and if it were divided among twenty, their
      competition would be just so much the greater, and the chance of their
      combining together, in order to raise the price, just so much the less.",sell,raise,2,0.5316055176802384,0.46839448231976155,0.9367889646395231,3.873577929279046
"Though he should sell them, therefore, for
      three or four hundred, or at a thousand per cent. profit, this may
      frequently be no more than the reasonable wages of his labor, charged, in
      the only way in which he can charge them, upon the price of his drugs.",sell,labor,2,0.46786228805180397,0.532137711948196,0.9357245761036079,3.871449152207216
"And now to answer this particularly; we say that in process of time, there is a great and incredible loss, both to the realm and yourself: for whereas you say, to have a regard to the exchange, it is not such a regard as you ought to have; but you do mark the exchange only, according as the price thereof is at the time when you sell your commodities or do deal therewith, or sometimes according as you imagine the price thereof will be, whereas you have a secret loss, or might gain more if you go near to the reckoning, as aforesaid: whereby though at that instant you lose but little, which you might have gotten, the realm will feel the smart of it in the end.",sell,commodities,2,0.5322234870419673,0.46777651295803274,0.9355530259160654,3.8711060518321307
"And now to answer this particularly; we say that in process of time, there is a great and incredible loss, both to the realm and yourself: for whereas you say, to have a regard to the exchange, it is not such a regard as you ought to have; but you do mark the exchange only, according as the price thereof is at the time when you sell your commodities or do deal therewith, or sometimes according as you imagine the price thereof will be, whereas you have a secret loss, or might gain more if you go near to the reckoning, as aforesaid: whereby though at that instant you lose but little, which you might have gotten, the realm will feel the smart of it in the end.",sell,commodities,2,0.5322234870419673,0.46777651295803274,0.9355530259160654,3.8711060518321307
"It
      increased the business of the corn merchant in both; and in the years of
      scarcity, it not only enabled him to import a greater quantity, but to
      sell it for a better price, and consequently with a greater profit, than
      he could otherwise have made, if the plenty of one year had not been more
      or less hindered from relieving the scarcity of another.",sell,corn,2,0.534489226814969,0.4655107731850309,0.931021546370062,3.862043092740124
"The last words of the statute are
      “reliqua judicabis secundum praescripta, habendo respectum ad pretium
      bladi.”—“You shall judge of the remaining cases, according to what
      is above written, having respect to the price of corn.”

      Thirdly, they seem to have been misled too, by the very low price at which
      wheat was sometimes sold in very ancient times; and to have imagined, that
      as its lowest price was then much lower than in later times its ordinary
      price must likewise have been much lower.",sold,corn,2,0.5347497889354469,0.4652502110645531,0.9305004221291062,3.8610008442582124
"The last words of the statute are
      “reliqua judicabis secundum praescripta, habendo respectum ad pretium
      bladi.”—“You shall judge of the remaining cases, according to what
      is above written, having respect to the price of corn.”

      Thirdly, they seem to have been misled too, by the very low price at which
      wheat was sometimes sold in very ancient times; and to have imagined, that
      as its lowest price was then much lower than in later times its ordinary
      price must likewise have been much lower.",sold,corn,2,0.5347497889354469,0.4652502110645531,0.9305004221291062,3.8610008442582124
"The last words of the statute are
      “reliqua judicabis secundum praescripta, habendo respectum ad pretium
      bladi.”—“You shall judge of the remaining cases, according to what
      is above written, having respect to the price of corn.”

      Thirdly, they seem to have been misled too, by the very low price at which
      wheat was sometimes sold in very ancient times; and to have imagined, that
      as its lowest price was then much lower than in later times its ordinary
      price must likewise have been much lower.",sold,corn,2,0.5347497889354469,0.4652502110645531,0.9305004221291062,3.8610008442582124
"The last words of the statute are
      “reliqua judicabis secundum praescripta, habendo respectum ad pretium
      bladi.”—“You shall judge of the remaining cases, according to what
      is above written, having respect to the price of corn.”

      Thirdly, they seem to have been misled too, by the very low price at which
      wheat was sometimes sold in very ancient times; and to have imagined, that
      as its lowest price was then much lower than in later times its ordinary
      price must likewise have been much lower.",sold,corn,2,0.5347497889354469,0.4652502110645531,0.9305004221291062,3.8610008442582124
"The bounty was an expedient to raise it artificially to the
      high price at which it had frequently been sold in the times of Charles I.
      and II.",sold,raise,2,0.5362912354818101,0.46370876451818993,0.9274175290363798,3.8548350580727595
"The objections made by some against this sole remedy are easily to be answered, for they are grounded upon suppositions against assured experience.

1 Some make doubt that the price of Exchange being risen, there will be no takers of money, and then the deliverer is more thrust upon the exportation of moneys.

2 Others say, that those Merchants which have sold their cloth beyond the seas shall receive a loss in the making over of their moneys from thence, by delivering more there in Exchange than now they do.

3 Others say, that they shall not be able to vent their clothes according to the high Exchange, especially now that cloth is out of request; and would have the matter of reformation deferred until another time, in their opinions more commodious.",sold,money,2,0.5363709527056557,0.46362904729434423,0.9272580945886886,3.854516189177377
"The Kings of Portugal had always the one moiety of the Pepper by way of contract, and for that they would contract again with the Germans, or other principal Merchants of other Nations and of their own, to deliver the same upon a price agreed, upon the arrival of the Carrackes at Lixborne, according unto which it was sold again with reputation to other Merchants, and dispersed into diverse countries; and so was it also done for Cloves and Mace, and sometimes for Indigo, and the payments were made by assignation in the Banks of Madrill, Lions and Bizanson, and sometimes at Florence and other places; hereupon was the Contraction-house at Lixborne erected and named accordingly, where the said Spices and commodities are brought and sold again.",sold,commodities,2,0.5363852655832386,0.4636147344167613,0.9272294688335228,3.8544589376670455
"By the money price of goods, it is to be observed, I understand always the
      quantity of pure gold or silver for which they are sold, without any
      regard to the denomination of the coin.",sold,money,2,0.46292360594931525,0.5370763940506847,0.9258472118986305,3.851694423797261
"Those metals, they say, having become of less value themselves,
      the use of any particular portion of them necessarily became of less value
      too, and, consequently, the price which could be paid for it.",paid,value,2,0.4626177816247138,0.5373822183752862,0.9252355632494276,3.850471126498855
"England's wealth. according to the Statutes of exchanges, prohibiting that after three months next ensuing the same, no man shall make any exchanges by Bills or otherwise, for moneys to be paid in foreign parts, or to be rechanged towards this Realm under the true Par, or value for value of our moneys, and the moneys of other Countries in weight and fineness, but at the said Rate, or above the same, as Merchants can agree, but never under the said Rate: which shall be declared in a pair of Tables publicly to be seen upon the Royal Exchange in London, according to the said Proclamation, and the said Table shall be altered in price, as occasions shall be ministered beyond the Seas, in the general Respective places of exchanges, either by their enhancing of moneys by valuation, or by embasing of the same by Alloy; which by a vigilant eye may be observed, and will be a cause to make other Nations more constant in the course of their moneys.",paid,value,2,0.5374801234014965,0.4625198765985034,0.9250397531970069,3.850079506394014
"Hereupon other Letters Patents were obtained for thirty one years for all England, Scotland, and Ireland, without conditions, and then they were out above 40 thousand pounds, and no Allomes made to benefit, although the price was raised at a certainty, and all foreign Allomes prohibited to come in.",pounds,raised,2,0.5380883856708689,0.4619116143291311,0.9238232286582622,3.8476464573165243
"But for the berter understanding of this particular, we must ever distinguish between the gain of the Kingdom, and the profit of A distinction between the Kingdoms gain and the Merchant's profit. the Merchant; for although the Kingdom payeth no more for this Pepper than is before supposed, nor for any other commodity bought in foreign parts more than the stranger receiveth from us for the same, yet the Merchant payeth not only that price, but also the freight, insurance, customs and other charges which are exceeding great in these long voyages; but yet all these in the Kingdom's account are but commutations among ourselves, and no Privation of the Kingdom's stock, which being duly considered, together with the support also of our other trades in our best Shipping to Italy, France, Turkey, the East Countries and other places, by transporting and venting the wares which, we bring yearly from the East Indies; It may well stir up our utmost endeavours to maintain and enlarge this great and noble business, so much importing the Public wealth, Strength, and Happiness.",east,commodity,2,0.5397739528460943,0.4602260471539057,0.9204520943078114,3.8409041886156228
"The bank grants at the same time what is
      called a recipice or receipt, entitling the person who makes the deposit,
      or the bearer, to take out the bullion again at any time within six
      months, upon transferring to the bank a quantity of bank money equal to
      that for which credit had been given in its books when the deposit was
      made, and upon paying one-fourth per cent. for the keeping, if the deposit
      was in silver; and one-half per cent. if it was in gold; but at the same
      time declaring, that in default of such payment, and upon the expiration
      of this term, the deposit should belong to the bank, at the price at which
      it had been received, or for which credit had been given in the transfer
      books.",payment,money,2,0.5398932917915072,0.46010670820849275,0.9202134164169855,3.840426832833971
"ALL men of judgement and understanding do know, that there is nothing more necessary for the knowledge of Histories, and diverse estates of the world, than the observation of Times, without which, great obscurity and errors will be found in the Actions of men, aswell in matters of Religion, as in civil government, where Merchants (in regard of their Traffic and Commerce) have the managing and disposing of the wealth of Kingdoms and Commonweals: So that it behoveth them, to observe the years, months, weeks, Merchants are to observe Time. and days, and (sometimes) the hours of their negotiation, with the course of the Moon, and the ebbing and flowing of waters, the variation of winds, and alterations of weathers, for storms at the seas, and unseasonable Times on land, whereby the harvests do fail, and commodities become to be plentiful or scarce, and the prices thereof dear or good cheap: with many other considerations incident in the course of buying and selling of commodities, and in receiving and paying of moneys.",selling,commodities,2,0.5403734501122753,0.45962654988772467,0.9192530997754493,3.8385061995508987
"But though, in establishing perpetual rents, or even in letting very long
      leases, it may be of use to distinguish between real and nominal price; it
      is of none in buying and selling, the more common and ordinary
      transactions of human life.",selling,real,2,0.4586653440908981,0.5413346559091019,0.9173306881817962,3.8346613763635924
