doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,pca1,pca2,dist_to_cluster_0,dist_to_cluster_1
A06791.txt,95,price,"If the exchange with us here be low, so that more will be given for our money being carried in specie, then by bill of exchange can be had, than our money is transported, whereas otherwise no man would adventure the money, and stand in danger of the law to lose treble the value, if by a simple bill of exchange he might have as much paid him beyond the seas: for in truth gain is the cause of exportation of our moneys, which gain doth not consist in the substance of the money; for as the right exchange is grounded upon the weight and fineness of our money, and the weight and fineness of the money of each other country, and thereupon the valuation of the money maketh the price of exchange: it followeth that neither difference of weight, fineness of standard, or valuation of moneys, can be any true cause of transportation of our money: so long as a due course is holden in the exchange.",677,682,0,-1.27504,-2.4317946,7.338804,7.463257
A06791.txt,96,price,"But this due course being abused, causeth (as before) our moneys to be transported, and maketh scarcity thereof, which abated the price of our home commodities: and on the contrary advanceth the price of the foreign commodities beyond the seas, where our money concurring with the moneys of other countries causeth plenty, whereby the price of foreign commodities is advanced & so might it fare with the price of our home commodities, being transported to those places, were we not hindered by the toleration of their moneys to go currant far above their value with them, and to the greater transportation of ours, and hindrance of importation of any unto us.",130,135,1,1.2338992,-2.4866016,6.695943,5.483128
A06791.txt,96,price,"But this due course being abused, causeth (as before) our moneys to be transported, and maketh scarcity thereof, which abated the price of our home commodities: and on the contrary advanceth the price of the foreign commodities beyond the seas, where our money concurring with the moneys of other countries causeth plenty, whereby the price of foreign commodities is advanced & so might it fare with the price of our home commodities, being transported to those places, were we not hindered by the toleration of their moneys to go currant far above their value with them, and to the greater transportation of ours, and hindrance of importation of any unto us.",195,200,1,0.91059095,-2.2661664,6.411657,5.3453383
A06791.txt,96,price,"But this due course being abused, causeth (as before) our moneys to be transported, and maketh scarcity thereof, which abated the price of our home commodities: and on the contrary advanceth the price of the foreign commodities beyond the seas, where our money concurring with the moneys of other countries causeth plenty, whereby the price of foreign commodities is advanced & so might it fare with the price of our home commodities, being transported to those places, were we not hindered by the toleration of their moneys to go currant far above their value with them, and to the greater transportation of ours, and hindrance of importation of any unto us.",335,340,1,1.2102487,-2.6175652,6.99015,5.7948203
A06791.txt,96,price,"But this due course being abused, causeth (as before) our moneys to be transported, and maketh scarcity thereof, which abated the price of our home commodities: and on the contrary advanceth the price of the foreign commodities beyond the seas, where our money concurring with the moneys of other countries causeth plenty, whereby the price of foreign commodities is advanced & so might it fare with the price of our home commodities, being transported to those places, were we not hindered by the toleration of their moneys to go currant far above their value with them, and to the greater transportation of ours, and hindrance of importation of any unto us.",404,409,1,-0.10668963,-2.0957522,6.314397,5.847495
A06791.txt,97,price,"This tolleratión of the price of money beyond the seas, must be distinguished from the valuation which is done by public authority of the Prince or governor of every country, whereas the toleration is brought in by particular men, as the merchants are, that contrary to the commandment of Princes or states, do receive and pay the money at a higher rate, advancing the price of their commodities.",24,29,1,0.628183,-2.5356882,6.3701816,5.481717
A06791.txt,97,price,"This tolleratión of the price of money beyond the seas, must be distinguished from the valuation which is done by public authority of the Prince or governor of every country, whereas the toleration is brought in by particular men, as the merchants are, that contrary to the commandment of Princes or states, do receive and pay the money at a higher rate, advancing the price of their commodities.",369,374,1,0.59593743,-2.443233,6.5343275,5.6903253
A06791.txt,112,price,"And whereas it might be thought that those moneys taken up by exchange at a high price, should be employed by English merchants upon our home commodities, or that the foreign commodities are sold accordingly, it is altogether contrary; for he that taketh up money at a high exchange, doth it upon necessity, & must pay the same again of the provenue of his cloth or commodities already sold, or to be sold, or must maintain that money running upon exchange, wherein he shall be a notable loser, & pay treble interest.",81,86,0,-1.6758745,2.5656123,8.047164,8.865243
A06791.txt,116,price,"If the price of exchange be high beyond the seas, where generally our merchants are the deliverers of money: then must they give much to have their moneys made over, whereby the gain of their commodities being sold formerly, is clipped.",7,12,1,0.9217355,-1.4617628,6.4020653,5.58313
A06791.txt,120,price,"For albeit that they do not buy the greatest quantity of our English commodities, yet they know, that when our merchants have made sale of their commodities payable at some short time, and received bills for the same, & that the buyers of clothes do pay the old debts & make new debts again: then the exchange riseth, whereby our merchants rather than to make over moneys by exchange at a high rate (the rising whereof they will also increase by plenty of money delivered by them,) will make their return both for the money and bills of debts in foreign commodities, the price whereof is rated by them at their own pleasure.",571,576,0,-1.9111409,-0.15192617,7.4245667,8.097996
A06791.txt,123,price,"Albeit that we do not find so great an inconvenience in the wearing of the foreign commodities, as we do in the price of them, being within this fifty years risen far otherwise then our home commodities are, the money still being with us the self same: & herein consisteth the overbalancing aforesaid: for if the foreign commodities, which are consumed and brought as it were unto dung, shall amount in value or cost more, than the commodities or fruit of the land, certes that land is unprofitable in every man's judgement, much more if we do consider that the people of other countries do very much enrich themselves by their industry and handiwork upon the stuff of other countries.",112,117,1,-1.1791787,-3.4330454,7.2154236,7.1711435
A06791.txt,124,price,"And it were to be wished, that our cloth were sold at so dear a rate, & according to the price of foreign commodities, that thereby other nations would take upon them to make our clothes themselves: which might easily be remedied, by selling our wools the dearer whereof they must make them.",89,94,1,0.15296608,-1.2707205,5.6960936,5.2527986
A06791.txt,132,price,"What shall we say to these Bankers which commonly are in league with the financiers of the low countries, and others that are as it were belonging to their exchequer & mints, and have all the dealings for the coins, with whose advice they can hoard up moneys, when by public authority the coins are advanced by proclamation: and on the contrary, to pay out moneys when money is proclaimed down: and then also the price of exchange is made accordingly, whereby the realm still looseth, and every man in particular, not knowing the weight and fineness of the money, but following the course of exchange, as being carried away with the stream?",413,418,0,-1.4095511,-3.1497746,6.583068,6.6632957
A06791.txt,139,price,"Some others having observed that plenty or scarcity of money doth alter the price of commodities, do think that our merchants should enjoy the benefit of plenty of money which generally maketh things dear.",76,81,1,2.3515387,-2.3553324,7.1092,5.5719476
A06791.txt,140,price,"But first they do not consider, that our merchants most commonly do sell their commodities payable at some short time: next that the bankers keep their commodities upon a certain price at their pleasure, & that although money by their means doth abound one way for one place, it will be scarce again for another place: and he that taketh up the same shall pay dearly for it: whereby the commodities he buyeth become charged ipso facto into his hands, and must sell them accordingly: & for the commodities which our merchants upon such an occasion of plenty of money do sell, their benefit cannot countervail the loss which they receive in making their return, either by a high exchange which is caused by plenty of money beyond the seas, or by foreign commodities which are risen accordingly and much more.",179,184,0,-2.351701,0.7316376,6.344412,7.3955817
A06791.txt,146,prices,"But the merchandizing exchange which thus overruleth the course of commodities & money, is intolerable: for we shall find in effect, that one sum of money, of one sort and kind of coin, hath two prices, & two valuations, at one time, exchanged for one distance of time; differing only by the diversity of place & country: whereby private men alter as it were the valuation of coins, which is rated & valued in all countries by the Prince or governor of the same, as a matter concerning their dignity and sovereignty: & so consequently of too high presumption for subjects to step into '.",195,201,0,-4.1985292,-2.289825,8.810844,9.9468155
A06791.txt,152,price,"And then if we do compare the same to the price of the exchange, for the place whence these merchants came, we shall find whether it goeth currant, and according to the valuation thereof, or whether the valuation be more or less than the exchange is, especially then the merchandising exchange, which is the cause of the unnatural alteration of the coin.",42,47,0,-0.7750393,-1.0738788,6.069913,6.201566
A06791.txt,160,price,"And next in the abating of the price of our home commodities, and advancing of the price of the foreign commodities.",31,36,1,1.182223,-3.2195444,6.5126553,5.304686
A06791.txt,160,price,"And next in the abating of the price of our home commodities, and advancing of the price of the foreign commodities.",83,88,1,1.2076383,-3.1039538,6.5517035,5.330405
A06791.txt,161,price,"And now to answer this particularly; we say that in process of time, there is a great and incredible loss, both to the realm and yourself: for whereas you say, to have a regard to the exchange, it is not such a regard as you ought to have; but you do mark the exchange only, according as the price thereof is at the time when you sell your commodities or do deal therewith, or sometimes according as you imagine the price thereof will be, whereas you have a secret loss, or might gain more if you go near to the reckoning, as aforesaid: whereby though at that instant you lose but little, which you might have gotten, the realm will feel the smart of it in the end.",292,297,1,-0.1189773,-0.4212068,5.9668756,5.857886
A06791.txt,161,price,"And now to answer this particularly; we say that in process of time, there is a great and incredible loss, both to the realm and yourself: for whereas you say, to have a regard to the exchange, it is not such a regard as you ought to have; but you do mark the exchange only, according as the price thereof is at the time when you sell your commodities or do deal therewith, or sometimes according as you imagine the price thereof will be, whereas you have a secret loss, or might gain more if you go near to the reckoning, as aforesaid: whereby though at that instant you lose but little, which you might have gotten, the realm will feel the smart of it in the end.",416,421,0,-0.8170138,-0.9924827,5.8815618,6.046344
A06791.txt,162,price,"You might as well say, the matter of exchange is but by bills, which are but paper and ink, there can be no hurt done by them, whereas if you consider how the selling and buying of commodities is ruled according to the price of exchanges contained in the bills, you shall find the matter before spoken of; nay therealm generally doth feel it: for this canker of merchandising exchange, is like to the cruelty of the Planet Saturn, which maketh his spherical course in thirty years with great operation, although we do not so sensibly perceive his motion.",219,224,1,0.044190288,-2.8287644,6.6344085,6.121273
A06791.txt,163,price,"This may be illustrated by a similitude, for concerning the sale of our commodities, we do as much in effect as if some draper did sell his cloth at a certain price the yard, and suffered the buyer to measure out the same by the buyers own false yard.",159,164,0,-3.6987188,0.4831697,7.152896,8.588673
A06791.txt,164,price,"Or like a grocer that selleth out his pepper by the pound, at a price agreed upon, and is contented that the buyer shall weigh it out by a weight, which (unknown unto him) is false, and so looseth unawares, or getteth less than he made account of, because the fraud used in the weight and measure is unknown unto him.",64,69,0,-3.596169,1.6229556,6.850235,8.435876
A06791.txt,174,price,"In Poland, Lituania, Prussia, & other country's adjacent, when they abound with corn, money is very scarce, and the price of corn thereby much abated, at which time they will either tolerate or proclaim the moneys to be enhanced in price, and moreover the same to be delivered at interest after 15. 20. and sometimes 25. upon the hundredth for a time, presently great store of ready money cometh from all places thither, which maketh the price of corn to rise, the money also being risen to a great value: and yet our English commodities do rather fall with them in price, or remain unsold, the moneys being transported thither only for the employment of corn.",116,121,1,1.9535295,-2.0750291,7.7798386,6.4326057
A06791.txt,174,price,"In Poland, Lituania, Prussia, & other country's adjacent, when they abound with corn, money is very scarce, and the price of corn thereby much abated, at which time they will either tolerate or proclaim the moneys to be enhanced in price, and moreover the same to be delivered at interest after 15. 20. and sometimes 25. upon the hundredth for a time, presently great store of ready money cometh from all places thither, which maketh the price of corn to rise, the money also being risen to a great value: and yet our English commodities do rather fall with them in price, or remain unsold, the moneys being transported thither only for the employment of corn.",232,237,0,-0.4272932,0.8797479,6.965988,7.305734
A06791.txt,174,price,"In Poland, Lituania, Prussia, & other country's adjacent, when they abound with corn, money is very scarce, and the price of corn thereby much abated, at which time they will either tolerate or proclaim the moneys to be enhanced in price, and moreover the same to be delivered at interest after 15. 20. and sometimes 25. upon the hundredth for a time, presently great store of ready money cometh from all places thither, which maketh the price of corn to rise, the money also being risen to a great value: and yet our English commodities do rather fall with them in price, or remain unsold, the moneys being transported thither only for the employment of corn.",438,443,1,1.4153817,-1.6542252,7.015338,5.866856
A06791.txt,174,price,"In Poland, Lituania, Prussia, & other country's adjacent, when they abound with corn, money is very scarce, and the price of corn thereby much abated, at which time they will either tolerate or proclaim the moneys to be enhanced in price, and moreover the same to be delivered at interest after 15. 20. and sometimes 25. upon the hundredth for a time, presently great store of ready money cometh from all places thither, which maketh the price of corn to rise, the money also being risen to a great value: and yet our English commodities do rather fall with them in price, or remain unsold, the moneys being transported thither only for the employment of corn.",566,571,0,-0.681814,-0.3577146,7.953662,8.207845
A06791.txt,180,price,"In Turkey, where great store of foreign coin is currant at a high rate, commodities are sold accordingly, in so much that their base money of Asper's and Shahes' cannot go currant in any quantity, but that the commodities will rise to double the price in value, in regard of their price, being sold by the ducat of 40.",246,251,0,-0.8305079,1.7373317,7.44336,7.9548078
A06791.txt,180,price,"In Turkey, where great store of foreign coin is currant at a high rate, commodities are sold accordingly, in so much that their base money of Asper's and Shahes' cannot go currant in any quantity, but that the commodities will rise to double the price in value, in regard of their price, being sold by the ducat of 40.",281,286,0,-0.6774114,0.31155547,6.4557753,6.836424
A06791.txt,182,price,"And we have no ordinary exchange with them, especially our ships requiring still their lading homewards, whereby their commodities do stand us in more than otherwise they should: and so much are the gains the greater, which are procured upon the said commodities, by how much our home commodities are sold too good cheap, which partly are abated in price by such kerseys, cloth, and other commodities, as some of our merchant's adventurers sell with a small gain into other places, from whence they are carried into Turkey by the way of Venice, which is prejudicial to the realm.",349,354,0,-2.0191822,-0.61137205,6.938501,7.7575755
A06791.txt,189,price,"In Scotland, where they hold 12. to 1. in proportion between the gold & silver, there is small store of commodities to be had to make any return by, which is the cause that although we hold but eleven to one, yet it breedeth no inconvenience unto us, that therefore our moneys should be transported thither in any quantity, for all the advancing of the price of their coin, and their standard of silver being but 11. ounces fine, which is inferior unto ours, and likewise their weight lesser than ours by four penny weight fully upon the pound troy, which otherwise would be of importance, considering that we have not with them any ordinary exchange, which should qualify the same, the rather for their copper moneys used in abundant manner, as their Hardheads, Bodwels, Plackx, Atchisons, Nonsunts, and Turnovers, the course of such moneys and the like being by diverse taken preposterously, as though the silver moneys should take their beginning in valuation from these copper moneys; which maketh them to incline to the embasing of moneys, whereas by the authority of Princes, these kind of coins do receive their valuation, answerable unto the good silver money: as experience maketh manifest in Turkey, with their Asper's and Shahes'.",353,358,0,-1.9418364,-3.4430366,7.1985717,7.3870068
A06791.txt,192,price,"Now if any manshal receive beyond the seas for our gold after 12. of silver for one of gold, we holding but 11. to one in proportion, who seeth not an evident gain of one in eleven, if the silver moneys do not countervail the same by way of toleration, being received for above their value beyond the seas: but those that will take this benefit of our gold, need not to bring silver for that purpose, having foreign commodities ready at hand, in return whereof the gold is very commodious and profitable, which is the cause of buying up of the same, when the price of the exchange is low, as before is declared.",559,564,1,0.80159754,-0.89226955,6.6837263,6.029879
A06791.txt,202,price,"The observation whereof may be applied to the good of the Realm, & the merchandizing exchange being taken away will advance the price of our home commodities.",128,133,1,0.55763006,-2.755715,6.4982967,5.7272086
A06791.txt,206,price,"All which cometh to pass by the means of the exchange being abused as before is showed, both for the transportation of our moneys, which for a long time we have given to contervalue the price of the foreign commodities with the price of our home commodities according to the overbalancing before spoken of, which during the trade with Spain from whence money was continually brought over, could not so sensibly be felt as it is now, notwithstanding the great purchasses of reprisal goods.",186,191,1,-0.024210174,-2.7057054,5.3406787,4.690416
A06791.txt,206,price,"All which cometh to pass by the means of the exchange being abused as before is showed, both for the transportation of our moneys, which for a long time we have given to contervalue the price of the foreign commodities with the price of our home commodities according to the overbalancing before spoken of, which during the trade with Spain from whence money was continually brought over, could not so sensibly be felt as it is now, notwithstanding the great purchasses of reprisal goods.",228,233,1,0.29332072,-1.6953906,6.01457,5.409623
A06791.txt,207,price,"So that the effect of it is like unto the barter of two merchants, the one delivering commodity and money, and the other commodities only: he that delivereth commodities only, doth overset the same in price, and the other that delivereth commodities and money doth overset his commodities also somewhat accordingly: but doth not consider that he cannot overset his money: whereby it cometh to pass, that he hath foreign commodities at a dear rate for his home commodities and money: yet because he findeth through the excessive use of those foreign commodities present sale with a reasonable gain, he thinketh to have made a very good match: whereas by his means the Realm is not only deprived of the ready money, but sustained a great loss beside, in paying too dear for those commodities, as we may easily perceive, if we do consider both the prices of the above named foreign commodities, and our home commodities altered within these fifty years.",201,206,0,-1.3927693,-0.16979842,6.892128,7.511722
A06791.txt,207,prices,"So that the effect of it is like unto the barter of two merchants, the one delivering commodity and money, and the other commodities only: he that delivereth commodities only, doth overset the same in price, and the other that delivereth commodities and money doth overset his commodities also somewhat accordingly: but doth not consider that he cannot overset his money: whereby it cometh to pass, that he hath foreign commodities at a dear rate for his home commodities and money: yet because he findeth through the excessive use of those foreign commodities present sale with a reasonable gain, he thinketh to have made a very good match: whereas by his means the Realm is not only deprived of the ready money, but sustained a great loss beside, in paying too dear for those commodities, as we may easily perceive, if we do consider both the prices of the above named foreign commodities, and our home commodities altered within these fifty years.",845,851,1,0.74339896,-1.8400558,9.08727,8.584138
A06791.txt,222,price,"Every man knoweth, that by reason of the base money coined in the end of the most victorious reign of king Henry the eight, all the foreign commodities were sold dearer, which made afterwards the commodities of the Realm to rise at the farmers and tenants hands: and thereupon gentlemen did raise the rents of their lands, and take farms to themselves, and made enclosures of grounds: and the price of every thing being dear, was made dearer through plenty of money and bullion coming daily from the West Indies: by reason whereof, and especially for that the ounce of silver was advanced by the said king Henry the 8. from 40. pence unto 45. pence, and afterwards in process of time came to be advanced to 60. pence the price thereof could no manner of ways abate, albeit the money was afterwards restored to her former purity and fineness: and so would it be to small purpose, if (according to some men's opinions that would have things good cheap as heretofore) the valuation of announce of silver were reduced again at 20. pence.",393,398,1,0.14242615,-0.24878383,6.7229724,6.467659
A06791.txt,222,price,"Every man knoweth, that by reason of the base money coined in the end of the most victorious reign of king Henry the eight, all the foreign commodities were sold dearer, which made afterwards the commodities of the Realm to rise at the farmers and tenants hands: and thereupon gentlemen did raise the rents of their lands, and take farms to themselves, and made enclosures of grounds: and the price of every thing being dear, was made dearer through plenty of money and bullion coming daily from the West Indies: by reason whereof, and especially for that the ounce of silver was advanced by the said king Henry the 8. from 40. pence unto 45. pence, and afterwards in process of time came to be advanced to 60. pence the price thereof could no manner of ways abate, albeit the money was afterwards restored to her former purity and fineness: and so would it be to small purpose, if (according to some men's opinions that would have things good cheap as heretofore) the valuation of announce of silver were reduced again at 20. pence.",721,726,1,-0.29852292,-0.92258054,7.4330635,7.244022
A06791.txt,223,price,"For let us consider how all these things have driven one another, as in a press going in at a straight, & examine them by a retrogradation: if we require gentlemen to abate their rents, give over farms, & break up enclosures, it may be they would do so, if they might have all their provisions at the price heretofore: whereunto the farmers & tenants (as I suppose) would easily condescend if they might have all things else at the merchant strangers hands or others, at the same rate as they were wont to have heretofore.",301,306,0,-4.1143517,-0.1707027,7.5378494,8.975788
A06791.txt,225,price,"Now the money being reduced to her former purity and fineness, had not that effect, because the valuation was altered and advanced to sixty pence; which if it had been abated to twenty pence, would only have altered the price of things by denomination, and not in effect, so long as we give still the quantity in weight and goodness in fineness of our moneys.",220,225,1,0.3899496,-1.8933387,6.552724,6.010416
A06791.txt,226,price,"But I pray you to what purpose would this be, and that your exchange grounded thereupon should be made accordingly, if you would suffer the price thereof to rise and fall, to the great prejudice of the realm, as before is alleged: which being reform, will be the only way of preservation and augmentation of the wealth of the realm, and a great qualification of the things above mentioned, by bringing plenty of money within the realm, and staying that which will further pass, whereby our home commodities will be advanced in price, which will increase the quantity of them, and set not only more people on work to make our home commodities, but also other commodities now imported, having within the realm fit matter or stuff thereunto.",140,145,1,0.5489231,-0.89905214,7.153057,6.6296387
A06791.txt,226,price,"But I pray you to what purpose would this be, and that your exchange grounded thereupon should be made accordingly, if you would suffer the price thereof to rise and fall, to the great prejudice of the realm, as before is alleged: which being reform, will be the only way of preservation and augmentation of the wealth of the realm, and a great qualification of the things above mentioned, by bringing plenty of money within the realm, and staying that which will further pass, whereby our home commodities will be advanced in price, which will increase the quantity of them, and set not only more people on work to make our home commodities, but also other commodities now imported, having within the realm fit matter or stuff thereunto.",527,532,0,-0.8883739,-1.0505562,6.4548717,6.7496753
A06791.txt,230,price,"The Chronicles do record, that to prevent the transportation of money, king Henry the eight like a politic Prince, in the eighteenth year of his reign, perceiving the price of money continually to rise beyond the seas, caused the angel noble, being the sixth part of an ounce, and taken for two ounces of silver, to be valued from six shillings eight pence unto seven shillings four pence, and presently after unto seven shillings six pence; whereby every ounce of silver was worth forty five pence: and yet there was nothing effected thereby, the money still altering beyond the seas: whereupon Cardinal Wolsey had a patent granted him by the king, to alter the valuation of money from time to time, as he should see cause.",167,172,1,0.70798504,-2.1505256,7.227049,6.399671
A06791.txt,233,price,"All which notwithstanding, and as it were in derogation of the credit of experience: yet some men will attribute the cause of transportation to the fineness or under valuation of our moneys, and would have our moneys enhanced in price, or embaced by allay, without that they have any consideration, that in some sort our exchange shall be made accordingly, and that the matter would remain still in substance, although it were altered in name, whereof the base moneys daily exported out of France, and the enhancing of moneys in Turkey, and Barbary, do give us an instance.",229,234,0,-2.2775033,-1.1088762,6.835427,7.6849484
A06791.txt,235,price,"Having found out the efficient cause, the remedy is easy, and most commonly great matters are cured by easy remedies: And by that which hath been said, every man of judgement may easily gather, that the exchange for all places ought to be kept at a certainty in price, according to value for value; and that according to the value of our money, and the toleration of the price of the money in each country, where we find that a certain proportion is observed from time to time, to which end there must be a vigilant eye for the observation thereof upon all alterations, and to make our price of exchange accordingly, both for the gold and silver, either in advancing our gold and making the porportion to be between the gold and silver 12. to 1. or else making the price of exchange according to the gold.",262,267,0,-0.4418185,1.1020604,7.1324716,7.523102
A06791.txt,235,price,"Having found out the efficient cause, the remedy is easy, and most commonly great matters are cured by easy remedies: And by that which hath been said, every man of judgement may easily gather, that the exchange for all places ought to be kept at a certainty in price, according to value for value; and that according to the value of our money, and the toleration of the price of the money in each country, where we find that a certain proportion is observed from time to time, to which end there must be a vigilant eye for the observation thereof upon all alterations, and to make our price of exchange accordingly, both for the gold and silver, either in advancing our gold and making the porportion to be between the gold and silver 12. to 1. or else making the price of exchange according to the gold.",371,376,1,0.5592505,-2.500253,6.659528,5.8321395
A06791.txt,235,price,"Having found out the efficient cause, the remedy is easy, and most commonly great matters are cured by easy remedies: And by that which hath been said, every man of judgement may easily gather, that the exchange for all places ought to be kept at a certainty in price, according to value for value; and that according to the value of our money, and the toleration of the price of the money in each country, where we find that a certain proportion is observed from time to time, to which end there must be a vigilant eye for the observation thereof upon all alterations, and to make our price of exchange accordingly, both for the gold and silver, either in advancing our gold and making the porportion to be between the gold and silver 12. to 1. or else making the price of exchange according to the gold.",586,591,1,0.48494673,-0.6784798,7.252547,6.842676
A06791.txt,235,price,"Having found out the efficient cause, the remedy is easy, and most commonly great matters are cured by easy remedies: And by that which hath been said, every man of judgement may easily gather, that the exchange for all places ought to be kept at a certainty in price, according to value for value; and that according to the value of our money, and the toleration of the price of the money in each country, where we find that a certain proportion is observed from time to time, to which end there must be a vigilant eye for the observation thereof upon all alterations, and to make our price of exchange accordingly, both for the gold and silver, either in advancing our gold and making the porportion to be between the gold and silver 12. to 1. or else making the price of exchange according to the gold.",765,770,1,0.4178333,-1.2104527,7.609197,7.158987
A06791.txt,236,price,"If we do make our gold to be worth twelve of silver, as is used in most places, then must our angels and other gold be called in, if so be that we will not think convenient that the weight and price should be altered, and new angels may be coined of crown gold, holding still their price and weight: or else if we will alter the valuation, than our angels should be at ten shillings ten pence, and the French crown six shillings six pence: for there is as much difference between the proportion of eleven to one, and twelve to one, as there is difference in the price of angel gold and crown gold.",193,198,0,-1.7767099,0.21304156,7.327959,8.025367
A06791.txt,236,price,"If we do make our gold to be worth twelve of silver, as is used in most places, then must our angels and other gold be called in, if so be that we will not think convenient that the weight and price should be altered, and new angels may be coined of crown gold, holding still their price and weight: or else if we will alter the valuation, than our angels should be at ten shillings ten pence, and the French crown six shillings six pence: for there is as much difference between the proportion of eleven to one, and twelve to one, as there is difference in the price of angel gold and crown gold.",282,287,0,-1.7127303,-0.5842615,6.5845337,7.2177777
A06791.txt,236,price,"If we do make our gold to be worth twelve of silver, as is used in most places, then must our angels and other gold be called in, if so be that we will not think convenient that the weight and price should be altered, and new angels may be coined of crown gold, holding still their price and weight: or else if we will alter the valuation, than our angels should be at ten shillings ten pence, and the French crown six shillings six pence: for there is as much difference between the proportion of eleven to one, and twelve to one, as there is difference in the price of angel gold and crown gold.",562,567,1,0.65835935,0.13245784,7.5259585,7.204932
A06791.txt,238,price,"For the keeping of the price of exchange at a certainty, according to value for value, some are of opinion, whereas these exchanges are most commonly made by certain persons sworn to deal honestly between party and party, commonly called brokers, that every merchant exchanging should be bound upon a penalty, not to make any exchanges without them, and according to their direction: to which end they should have a certain prescription specified in a pair of tables, how to make these exchanges, and should become bound with sureties to make them accordingly: in the course whereof there should be no other difference between the deliverer and taker up of moneys, but after ten upon the hundredth for the year, and to make them payable at some short time, to cut off the merchandizing of the same, both here and beyond the seas.",23,28,1,-0.23220724,-2.1071265,6.6820264,6.379677
A06791.txt,245,price,"But if this matter be now a days duly considered of, it will not be found of such importance as it is taken to be, neither for the increase of the customs of the Prince, or advancement of the sale and price of our home commodities, the trade whereof would best become our English merchants, as the trade of the foreign commodities is fittest for the merchant strangers, leaving the due course of exchange in manner aforesaid free for both parties to make their return by, upon all occasions, which would prove very profitable to the realm and her majesties customs, considering the said statute doth only command the mere merchant stranger, and not the denizens which are the principal dealers.",201,206,1,-0.40770912,-3.239177,7.255543,6.8642664
A06791.txt,250,price,"And were it not that the foreign commodities are consumed within the realm, it were great reason that as the price thereof is risen, so likewise the custom should be paid somewhat accordingly.",109,114,1,-0.09653251,-1.0562915,6.0973067,5.862549
A06791.txt,251,price,"The Portugals which do engross the spices of the East Indies, cause a great custom to be taken of twenty upon the hundredth, upon the arrival of the carracks at Lisbon, for the coming in of the spices and other commodities, and cause other nations to pay the same, making the price accordingly, pleasing them again in the custom outwards, in taking but one upon the hundredth for the same, making in this manner their country as it were a storehouse for spices, as the Hollanders do theirs for corn coming from the East countries.",276,281,0,-3.6330645,-0.7584276,5.7442737,7.237431
A06791.txt,255,price,"And again on the contrary, the more ready money either in specie or by exchange, that our merchants should make their return by, the more employment would they make upon our home commodities, advancing the price thereof, which price would augment the quantity by setting more people on work: and would also increase her majesties customs outward.",206,211,1,0.080376565,-1.528443,6.6863093,6.364352
A06791.txt,255,price,"And again on the contrary, the more ready money either in specie or by exchange, that our merchants should make their return by, the more employment would they make upon our home commodities, advancing the price thereof, which price would augment the quantity by setting more people on work: and would also increase her majesties customs outward.",227,232,0,-2.2561948,0.72781724,7.3090563,8.283778
A06791.txt,265,price,"It will not be amiss to remember such benefits as will redound to the merchant's adventurers by the reformation hereof, when at all times they may make a sure calculation of their gains and accounts according to the known price of the exchange, or in setting over the bills obligatory which they receive of their commodities for foreign commodities, or in making over their moneys by exchange at all times, whereby they shall not be driven to buy foreign commodities, or stand in danger to become losers by the exchange, upon the alteration of the price thereof, after the sale made of their commodities, and before they do receive their money to be made over by exchange; and they may then altogether seek the gain upon their home commodities, selling them with more reputation.",222,227,1,0.6600047,-0.86292213,7.13277,6.611755
A06791.txt,265,price,"It will not be amiss to remember such benefits as will redound to the merchant's adventurers by the reformation hereof, when at all times they may make a sure calculation of their gains and accounts according to the known price of the exchange, or in setting over the bills obligatory which they receive of their commodities for foreign commodities, or in making over their moneys by exchange at all times, whereby they shall not be driven to buy foreign commodities, or stand in danger to become losers by the exchange, upon the alteration of the price thereof, after the sale made of their commodities, and before they do receive their money to be made over by exchange; and they may then altogether seek the gain upon their home commodities, selling them with more reputation.",548,553,1,0.3000886,-1.797777,7.164458,6.6541767
A06791.txt,266,price,"When young merchants having small stocks and running for moneys upon the exchange, shall not through their rash sale abate the price of commodities, especially when more money shall be had at interest, the merchandizing exchange ceasing: whereby young merchants may be supplied in their need or occasions, and with smaller stocks and less adventure have greater gains: for the Canker of this exchange shall not consume them, as it hath done many of them and others, and that unawares: for the same is like unto the Serpent Aspis, which stingeth men in such sort, that they fall into a pleasant sleep until they die.",127,132,1,1.2545393,-3.2572665,7.4960623,6.3274975
A06791.txt,271,price,"Secondly, for the course of the exchange beyond the seas, every man can easily understand, that as the gain of the exchange appeareth only by the return thereof: that no merchant stranger will deliver any money unto our merchants, when he shall know the certainty of the price of exchange which doth exclude the gain, considering that all men within the Realm shall make their exchanges at a certainty, either by the means of Brokers or the general exchangers, especially our merchants beyond the seas being generally the deliverers of money and few of them takers up.",271,276,0,-1.5702391,-2.8881814,6.410477,6.6115885
A06791.txt,273,price,"Neither will merchant's strangers take up money by exchange at a lower price to their loss of any of our merchants, than our exchangers deputy will give, but will rather cause their money to be made over from hence: for gain beareth still the sway in the course oftrade.",71,76,0,-3.4919362,1.847786,6.2246776,7.9043446
A06791.txt,277,price,"And if they do deliver it at a low rate under our exchangers price, the matter cannot be great: for those also which are the takers thereof, will rather take it of our exchangers deputies at a better rate, by the means of their friends or factors dwelling in the chief places of traffic, where our merchants shall deliver their moneys to the exchangers deputies, even as merchant's strangers shall do here in England.",61,66,0,-1.4682521,0.023531996,7.2966723,7.862541
